Date,Cities,Petrol
7/15/2020,Delhi,80.43
7/14/2020,Delhi,80.43
7/13/2020,Delhi,80.43
7/12/2020,Delhi,80.43
7/11/2020,Delhi,80.43
7/10/2020,Delhi,80.43
7/9/2020,Delhi,80.43
7/8/2020,Delhi,80.43
7/7/2020,Delhi,80.43
7/6/2020,Delhi,80.43
7/5/2020,Delhi,80.43
7/4/2020,Delhi,80.43
7/3/2020,Delhi,80.43
7/2/2020,Delhi,80.43
7/1/2020,Delhi,80.43
6/30/2020,Delhi,80.43
6/29/2020,Delhi,80.43
6/28/2020,Delhi,80.38
6/27/2020,Delhi,80.38
6/26/2020,Delhi,80.13
6/25/2020,Delhi,79.92
6/24/2020,Delhi,79.76
6/23/2020,Delhi,79.76
6/22/2020,Delhi,79.56
6/21/2020,Delhi,79.23
6/20/2020,Delhi,78.88
6/19/2020,Delhi,78.37
6/18/2020,Delhi,77.81
6/17/2020,Delhi,77.28
6/16/2020,Delhi,76.73
6/15/2020,Delhi,76.26
6/14/2020,Delhi,75.78
6/13/2020,Delhi,75.16
6/12/2020,Delhi,74.57
6/11/2020,Delhi,74
6/10/2020,Delhi,73.4
6/9/2020,Delhi,73
6/8/2020,Delhi,72.46
6/7/2020,Delhi,71.86
6/6/2020,Delhi,71.26
6/5/2020,Delhi,71.26
6/4/2020,Delhi,71.26
6/3/2020,Delhi,71.26
6/2/2020,Delhi,71.26
6/1/2020,Delhi,71.26
5/31/2020,Delhi,71.26
5/30/2020,Delhi,71.26
5/29/2020,Delhi,71.26
5/28/2020,Delhi,71.26
5/27/2020,Delhi,71.26
5/26/2020,Delhi,71.26
5/25/2020,Delhi,71.26
5/24/2020,Delhi,71.26
5/23/2020,Delhi,71.26
5/22/2020,Delhi,71.26
5/21/2020,Delhi,71.26
5/20/2020,Delhi,71.26
5/19/2020,Delhi,71.26
5/18/2020,Delhi,71.26
5/17/2020,Delhi,71.26
5/16/2020,Delhi,71.26
5/15/2020,Delhi,71.26
5/14/2020,Delhi,71.26
5/13/2020,Delhi,71.26
5/12/2020,Delhi,71.26
5/11/2020,Delhi,71.26
5/10/2020,Delhi,71.26
5/9/2020,Delhi,71.26
5/8/2020,Delhi,71.26
5/7/2020,Delhi,71.26
5/6/2020,Delhi,71.26
5/5/2020,Delhi,71.26
5/4/2020,Delhi,69.59
5/3/2020,Delhi,69.59
5/2/2020,Delhi,69.59
5/1/2020,Delhi,69.59
4/30/2020,Delhi,69.59
4/29/2020,Delhi,69.59
4/28/2020,Delhi,69.59
4/27/2020,Delhi,69.59
4/26/2020,Delhi,69.59
4/23/2020,Delhi,69.59
4/22/2020,Delhi,69.59
4/21/2020,Delhi,69.59
4/20/2020,Delhi,69.59
4/19/2020,Delhi,69.59
4/18/2020,Delhi,69.59
4/17/2020,Delhi,69.59
4/16/2020,Delhi,69.59
4/15/2020,Delhi,69.59
4/14/2020,Delhi,69.59
4/13/2020,Delhi,69.59
4/12/2020,Delhi,69.59
4/11/2020,Delhi,69.59
4/10/2020,Delhi,69.59
4/9/2020,Delhi,69.59
4/8/2020,Delhi,69.59
4/7/2020,Delhi,69.59
4/6/2020,Delhi,69.59
4/5/2020,Delhi,69.59
4/4/2020,Delhi,69.59
4/3/2020,Delhi,69.59
4/2/2020,Delhi,69.59
4/1/2020,Delhi,69.59
3/31/2020,Delhi,69.59
3/30/2020,Delhi,69.59
3/29/2020,Delhi,69.59
3/28/2020,Delhi,69.59
3/27/2020,Delhi,69.59
3/26/2020,Delhi,69.59
3/25/2020,Delhi,69.59
3/24/2020,Delhi,69.59
3/23/2020,Delhi,69.59
3/22/2020,Delhi,69.59
3/21/2020,Delhi,69.59
3/20/2020,Delhi,69.59
3/19/2020,Delhi,69.59
3/18/2020,Delhi,69.59
3/17/2020,Delhi,69.59
3/16/2020,Delhi,69.59
3/15/2020,Delhi,69.75
3/14/2020,Delhi,69.87
3/13/2020,Delhi,70
3/12/2020,Delhi,70.14
3/11/2020,Delhi,70.29
3/10/2020,Delhi,70.29
3/9/2020,Delhi,70.59
3/8/2020,Delhi,70.83
3/7/2020,Delhi,71.02
3/6/2020,Delhi,71.14
3/5/2020,Delhi,71.29
3/4/2020,Delhi,71.44
3/3/2020,Delhi,71.44
3/2/2020,Delhi,71.49
3/1/2020,Delhi,71.71
2/29/2020,Delhi,71.89
2/28/2020,Delhi,71.96
2/27/2020,Delhi,71.96
2/26/2020,Delhi,72.01
2/25/2020,Delhi,72.01
2/24/2020,Delhi,72.01
2/23/2020,Delhi,72.01
2/22/2020,Delhi,71.94
2/21/2020,Delhi,71.89
2/20/2020,Delhi,71.89
2/19/2020,Delhi,71.89
2/18/2020,Delhi,71.89
2/17/2020,Delhi,71.94
2/16/2020,Delhi,71.94
2/15/2020,Delhi,71.94
2/14/2020,Delhi,71.94
2/13/2020,Delhi,71.94
2/12/2020,Delhi,71.94
2/11/2020,Delhi,71.94
2/10/2020,Delhi,72.1
2/9/2020,Delhi,72.23
2/8/2020,Delhi,72.45
2/7/2020,Delhi,72.68
2/6/2020,Delhi,72.89
2/5/2020,Delhi,72.98
2/4/2020,Delhi,72.98
2/3/2020,Delhi,73.04
2/2/2020,Delhi,73.1
2/1/2020,Delhi,73.19
1/31/2020,Delhi,73.27
1/30/2020,Delhi,73.36
1/29/2020,Delhi,73.6
1/28/2020,Delhi,73.6
1/27/2020,Delhi,73.71
1/26/2020,Delhi,73.86
1/25/2020,Delhi,74.16
1/24/2020,Delhi,74.43
1/23/2020,Delhi,74.65
1/22/2020,Delhi,74.82
1/21/2020,Delhi,74.82
1/20/2020,Delhi,74.98
1/19/2020,Delhi,75.09
1/18/2020,Delhi,75.26
1/17/2020,Delhi,75.41
1/16/2020,Delhi,75.55
1/15/2020,Delhi,75.7
1/14/2020,Delhi,75.7
1/13/2020,Delhi,75.8
1/12/2020,Delhi,75.9
1/11/2020,Delhi,76.01
1/10/2020,Delhi,75.96
1/9/2020,Delhi,75.81
1/8/2020,Delhi,75.74
1/7/2020,Delhi,75.74
1/6/2020,Delhi,75.69
1/5/2020,Delhi,75.54
1/4/2020,Delhi,75.45
1/3/2020,Delhi,75.35
1/2/2020,Delhi,75.25
1/1/2020,Delhi,75.14
12/31/2019,Delhi,75.14
12/30/2019,Delhi,75.04
12/29/2019,Delhi,74.88
12/28/2019,Delhi,74.74
12/27/2019,Delhi,74.74
12/26/2019,Delhi,74.68
12/25/2019,Delhi,74.63
12/24/2019,Delhi,74.63
12/23/2019,Delhi,74.63
12/22/2019,Delhi,74.63
12/21/2019,Delhi,74.63
12/20/2019,Delhi,74.63
12/19/2019,Delhi,74.63
12/18/2019,Delhi,74.63
12/17/2019,Delhi,74.63
12/16/2019,Delhi,74.69
12/15/2019,Delhi,74.74
12/14/2019,Delhi,74.84
12/13/2019,Delhi,74.89
12/12/2019,Delhi,74.95
12/11/2019,Delhi,75
12/10/2019,Delhi,75
12/9/2019,Delhi,75
12/8/2019,Delhi,74.95
12/7/2019,Delhi,74.86
12/6/2019,Delhi,74.86
12/5/2019,Delhi,74.91
12/4/2019,Delhi,74.91
12/3/2019,Delhi,74.91
12/2/2019,Delhi,74.91
12/1/2019,Delhi,74.91
11/30/2019,Delhi,74.86
11/29/2019,Delhi,74.81
11/28/2019,Delhi,74.76
11/27/2019,Delhi,74.76
11/26/2019,Delhi,74.76
11/25/2019,Delhi,74.66
11/24/2019,Delhi,74.54
11/23/2019,Delhi,74.44
11/22/2019,Delhi,74.35
11/21/2019,Delhi,74.2
11/20/2019,Delhi,74.2
11/19/2019,Delhi,74.2
11/18/2019,Delhi,74.05
11/17/2019,Delhi,73.89
11/16/2019,Delhi,73.77
11/15/2019,Delhi,73.63
11/14/2019,Delhi,73.45
11/13/2019,Delhi,73.3
11/12/2019,Delhi,73.3
11/11/2019,Delhi,73.2
11/10/2019,Delhi,73.05
11/9/2019,Delhi,72.85
11/8/2019,Delhi,72.7
11/7/2019,Delhi,72.6
11/6/2019,Delhi,72.6
11/5/2019,Delhi,72.6
11/4/2019,Delhi,72.65
11/3/2019,Delhi,72.74
11/2/2019,Delhi,72.81
11/1/2019,Delhi,72.86
10/31/2019,Delhi,72.92
10/30/2019,Delhi,72.92
10/29/2019,Delhi,72.92
10/28/2019,Delhi,72.98
10/27/2019,Delhi,72.98
10/26/2019,Delhi,72.98
10/25/2019,Delhi,73.06
10/24/2019,Delhi,73.17
10/23/2019,Delhi,73.22
10/22/2019,Delhi,73.22
10/21/2019,Delhi,73.27
10/20/2019,Delhi,73.27
10/19/2019,Delhi,73.27
10/18/2019,Delhi,73.27
10/17/2019,Delhi,73.27
10/16/2019,Delhi,73.27
10/15/2019,Delhi,73.27
10/14/2019,Delhi,73.32
10/13/2019,Delhi,73.32
10/12/2019,Delhi,73.32
10/11/2019,Delhi,73.42
10/10/2019,Delhi,73.54
10/9/2019,Delhi,73.59
10/8/2019,Delhi,73.59
10/7/2019,Delhi,73.76
10/6/2019,Delhi,73.89
10/5/2019,Delhi,74.04
10/4/2019,Delhi,74.33
10/3/2019,Delhi,74.51
10/2/2019,Delhi,74.61
10/1/2019,Delhi,74.61
9/30/2019,Delhi,74.42
9/29/2019,Delhi,74.34
9/28/2019,Delhi,74.34
9/27/2019,Delhi,74.34
9/26/2019,Delhi,74.19
9/25/2019,Delhi,74.13
9/24/2019,Delhi,74.13
9/23/2019,Delhi,73.91
9/22/2019,Delhi,73.62
9/21/2019,Delhi,73.35
9/20/2019,Delhi,73.06
9/19/2019,Delhi,72.71
9/18/2019,Delhi,72.42
9/17/2019,Delhi,72.17
9/16/2019,Delhi,72.03
9/15/2019,Delhi,72.03
9/14/2019,Delhi,71.97
9/13/2019,Delhi,71.89
9/12/2019,Delhi,71.82
9/11/2019,Delhi,71.76
9/10/2019,Delhi,71.76
9/9/2019,Delhi,71.71
9/8/2019,Delhi,71.71
9/7/2019,Delhi,71.77
9/6/2019,Delhi,71.86
9/5/2019,Delhi,71.95
9/4/2019,Delhi,72.01
9/3/2019,Delhi,72.01
9/2/2019,Delhi,72.01
9/1/2019,Delhi,72.01
8/31/2019,Delhi,72.01
8/30/2019,Delhi,72.01
8/29/2019,Delhi,72.01
8/28/2019,Delhi,72.07
8/27/2019,Delhi,72.07
8/26/2019,Delhi,72.07
8/25/2019,Delhi,71.99
8/24/2019,Delhi,71.92
8/23/2019,Delhi,71.84
8/22/2019,Delhi,71.84
8/21/2019,Delhi,71.84
8/20/2019,Delhi,71.84
8/19/2019,Delhi,71.84
8/18/2019,Delhi,71.91
8/17/2019,Delhi,71.99
8/16/2019,Delhi,71.99
8/15/2019,Delhi,71.99
8/14/2019,Delhi,71.99
8/13/2019,Delhi,71.99
8/12/2019,Delhi,71.99
8/11/2019,Delhi,71.99
8/10/2019,Delhi,72.08
8/9/2019,Delhi,72.08
8/8/2019,Delhi,72.23
8/7/2019,Delhi,72.28
8/6/2019,Delhi,72.28
8/5/2019,Delhi,72.37
8/4/2019,Delhi,72.52
8/3/2019,Delhi,72.62
8/2/2019,Delhi,72.69
8/1/2019,Delhi,72.8
7/31/2019,Delhi,72.86
7/30/2019,Delhi,72.86
7/29/2019,Delhi,72.99
7/28/2019,Delhi,73.14
7/27/2019,Delhi,73.24
7/26/2019,Delhi,73.29
7/25/2019,Delhi,73.35
7/24/2019,Delhi,73.41
7/23/2019,Delhi,73.41
7/22/2019,Delhi,73.35
7/21/2019,Delhi,73.35
7/20/2019,Delhi,73.35
7/19/2019,Delhi,73.35
7/18/2019,Delhi,73.35
7/17/2019,Delhi,73.27
7/16/2019,Delhi,73.27
7/15/2019,Delhi,73.21
7/14/2019,Delhi,73.08
7/13/2019,Delhi,72.99
7/12/2019,Delhi,72.9
7/11/2019,Delhi,72.9
7/10/2019,Delhi,72.9
7/9/2019,Delhi,72.9
7/8/2019,Delhi,72.96
7/7/2019,Delhi,72.96
7/6/2019,Delhi,72.96
7/5/2019,Delhi,70.51
7/4/2019,Delhi,70.51
7/3/2019,Delhi,70.51
7/2/2019,Delhi,70.51
7/1/2019,Delhi,70.44
6/30/2019,Delhi,70.37
6/29/2019,Delhi,70.28
6/28/2019,Delhi,70.17
6/27/2019,Delhi,70.12
6/26/2019,Delhi,70.05
6/25/2019,Delhi,70.05
6/24/2019,Delhi,70.05
6/23/2019,Delhi,69.98
6/22/2019,Delhi,69.93
6/21/2019,Delhi,69.93
6/20/2019,Delhi,69.93
6/19/2019,Delhi,69.93
6/18/2019,Delhi,69.93
6/17/2019,Delhi,69.93
6/16/2019,Delhi,69.93
6/15/2019,Delhi,69.99
6/14/2019,Delhi,70.18
6/13/2019,Delhi,70.35
6/12/2019,Delhi,70.43
6/11/2019,Delhi,70.43
6/10/2019,Delhi,70.43
6/9/2019,Delhi,70.56
6/8/2019,Delhi,70.72
6/7/2019,Delhi,70.94
6/6/2019,Delhi,71.07
6/5/2019,Delhi,71.23
6/4/2019,Delhi,71.23
6/3/2019,Delhi,71.3
6/2/2019,Delhi,71.5
6/1/2019,Delhi,71.62
5/31/2019,Delhi,71.73
5/30/2019,Delhi,71.8
5/29/2019,Delhi,71.86
5/28/2019,Delhi,71.86
5/27/2019,Delhi,71.77
5/26/2019,Delhi,71.67
5/25/2019,Delhi,71.53
5/24/2019,Delhi,71.39
5/23/2019,Delhi,71.25
5/22/2019,Delhi,71.17
5/21/2019,Delhi,71.17
5/20/2019,Delhi,71.12
5/19/2019,Delhi,71.03
5/18/2019,Delhi,71.03
5/17/2019,Delhi,71.1
5/16/2019,Delhi,71.18
5/15/2019,Delhi,71.18
5/14/2019,Delhi,71.18
5/13/2019,Delhi,71.43
5/12/2019,Delhi,71.73
5/11/2019,Delhi,72.15
5/10/2019,Delhi,72.63
5/9/2019,Delhi,72.84
5/8/2019,Delhi,73
5/7/2019,Delhi,73
5/6/2019,Delhi,73
5/5/2019,Delhi,73.07
5/4/2019,Delhi,73.13
5/3/2019,Delhi,73.07
5/2/2019,Delhi,73.07
5/1/2019,Delhi,73.13
4/30/2019,Delhi,73.13
4/29/2019,Delhi,73.08
4/28/2019,Delhi,73.08
4/27/2019,Delhi,73.08
4/26/2019,Delhi,73.02
4/25/2019,Delhi,73.02
4/24/2019,Delhi,72.95
4/23/2019,Delhi,72.95
4/22/2019,Delhi,72.95
4/21/2019,Delhi,72.95
4/20/2019,Delhi,73
4/19/2019,Delhi,73
4/18/2019,Delhi,72.93
4/17/2019,Delhi,72.93
4/16/2019,Delhi,72.93
4/15/2019,Delhi,72.98
4/14/2019,Delhi,72.92
4/13/2019,Delhi,72.86
4/12/2019,Delhi,72.86
4/11/2019,Delhi,72.8
4/10/2019,Delhi,72.8
4/9/2019,Delhi,72.8
4/8/2019,Delhi,72.85
4/7/2019,Delhi,72.85
4/6/2019,Delhi,72.91
4/5/2019,Delhi,72.91
4/4/2019,Delhi,72.86
